"","field","date","total_precip","max_temp_5","min_temp_5","max_temp_10","min_temp_10","avg_moist","max_moist","avg_moist_10cm","max_moist_10cm","plot","treatment","compound","concentration","lys_num","month"
"428","1",2018-07-23,0,24.6000003814697,20.2999992370605,25.7999992370605,19.7999992370605,0.190890392909447,0.191677331924438,0.210484574134979,0.211530983448029,NA,NA,NA,NA,NA,NA
"429","1",2018-07-24,0,25.1000003814697,21.1000003814697,26.2000007629395,20.6000003814697,0.189796355656452,0.190688133239746,0.209396991361347,0.21058115363121,NA,NA,NA,NA,NA,NA
"430","1",2018-07-25,0,25.3999996185303,21.2999992370605,26.5,20.7999992370605,0.188762007177704,0.189696982502937,0.208316860099634,0.20962943136692,NA,NA,NA,NA,NA,NA
"431","1",2018-07-26,0,25.7999992370605,21.7999992370605,27,21.3999996185303,0.187680586758587,0.188703894615173,0.20717787473566,0.208675816655159,NA,NA,NA,NA,NA,NA
"432","1",2018-07-27,0,25.6000003814697,21.8999996185303,26.7000007629395,21.2999992370605,0.186739180237055,0.187708854675293,0.206222761422396,0.20724181830883,NA,NA,NA,NA,NA,NA
"433","1",2018-07-28,0,25.2999992370605,21.7999992370605,26.2999992370605,21.2999992370605,0.186014496203926,0.186711847782135,0.205362606897122,0.206762865185738,NA,NA,NA,NA,NA,NA
"434","1",2018-07-29,0,25.8999996185303,21.8999996185303,27.1000003814697,21.2999992370605,0.185076708181037,0.186212629079819,0.20431675368713,0.205803528428078,NA,NA,NA,NA,NA,NA
"435","1",2018-07-30,0,25.8999996185303,22.7000007629395,27,22.2999992370605,0.184193107713428,0.184711992740631,0.203423206590944,0.204360947012901,NA,NA,NA,NA,NA,NA
"436","1",2018-07-31,0,25.7999992370605,22.2000007629395,26.8999996185303,21.7000007629395,0.183576431849764,0.184210807085037,0.202655342924926,0.203396826982498,NA,NA,NA,NA,NA,NA
"437","1",2018-08-01,0,25.2999992370605,21.8999996185303,26.2000007629395,21.2999992370605,0.18300786241889,0.183709129691124,0.202155069655014,0.202914044260979,NA,NA,NA,NA,NA,NA
"438","1",2018-08-02,0,24.3999996185303,21.7000007629395,24.1000003814697,21.2999992370605,0.1826413511816,0.183206960558891,0.201795615048872,0.202430799603462,NA,NA,NA,NA,NA,NA
"439","1",2018-08-03,0,23.8999996185303,21.1000003814697,24.7999992370605,20.7000007629395,0.182235919249554,0.182704299688339,0.201368238466481,0.202430799603462,NA,NA,NA,NA,NA,NA
"440","1",2018-08-04,0,25.3999996185303,20.7000007629395,27.6000003814697,19.7999992370605,0.181567798265153,0.182201161980629,0.200630443791548,0.201947063207626,NA,NA,NA,NA,NA,NA
"441","1",2018-08-05,0,25.6000003814697,21.5,27.7999992370605,20.7999992370605,0.180748142198556,0.181697517633438,0.199746847877072,0.200978145003319,NA,NA,NA,NA,NA,NA
"442","1",2018-08-06,0,25.6000003814697,21.8999996185303,27.7999992370605,21.3999996185303,0.180116736537053,0.180688753724098,0.198915550899174,0.200007319450378,NA,NA,NA,NA,NA,NA
"443","1",2018-08-07,0,26.5,22,28.8999996185303,21.5,0.179256049605707,0.18018364906311,0.197933945597874,0.199034556746483,NA,NA,NA,NA,NA,NA
"444","1",2018-08-08,0,26.2999992370605,22.7000007629395,28.6000003814697,22.2000007629395,0.178365912184947,0.179171934723854,0.196885922820204,0.198059871792793,NA,NA,NA,NA,NA,NA
"445","1",2018-08-09,0,26.6000003814697,22.2999992370605,28.7999992370605,21.7000007629395,0.177699838661485,0.178665339946747,0.196005542141696,0.19708326458931,NA,NA,NA,NA,NA,NA
"446","1",2018-08-10,0,26.3999996185303,22.8999996185303,28.7999992370605,22.5,0.177061226218939,0.177650675177574,0.195079630033837,0.195614725351334,NA,NA,NA,NA,NA,NA
"447","1",2018-08-11,0,25,22.7999992370605,26.2999992370605,22.6000003814697,0.176407790846295,0.176634043455124,0.194288539182809,0.195124253630638,NA,NA,NA,NA,NA,NA
"448","1",2018-08-12,0,25.1000003814697,21.2999992370605,26.7999992370605,20.5,0.176050606183708,0.176634043455124,0.193806829344895,0.194633290171623,NA,NA,NA,NA,NA,NA
"449","1",2018-08-13,0,24.5,21.2999992370605,26,20.6000003814697,0.175480787228379,0.176124975085258,0.193218891508877,0.193649902939796,NA,NA,NA,NA,NA,NA
"450","1",2018-08-14,0,25.2000007629395,21.2999992370605,27.1000003814697,20.6000003814697,0.174938676154448,0.175615414977074,0.192479348741472,0.193157494068146,NA,NA,NA,NA,NA,NA
"451","1",2018-08-15,0,25.1000003814697,21.7999992370605,27,21.2999992370605,0.174396069927348,0.175105363130569,0.191786930792862,0.192664593458176,NA,NA,NA,NA,NA,NA
"452","1",2018-08-16,0,24.5,21.7999992370605,26.1000003814697,21.3999996185303,0.173931021553775,0.174594819545746,0.191303042074045,0.191677331924438,NA,NA,NA,NA,NA,NA
"453","1",2018-08-17,0,24.5,20.6000003814697,26.2000007629395,19.7000007629395,0.173643269265691,0.174083784222603,0.191096861536304,0.191677331924438,NA,NA,NA,NA,NA,NA
"454","1",2018-08-18,0,24.8999996185303,20.5,26.7000007629395,19.5,0.173262881735961,0.173572242259979,0.190563990217116,0.191677331924438,NA,NA,NA,NA,NA,NA
"455","1",2018-08-19,0,25.2000007629395,20.8999996185303,27.5,20.1000003814697,0.172764776998924,0.173060208559036,0.189775916023387,0.190688133239746,NA,NA,NA,NA,NA,NA
"456","1",2018-08-20,0,24,21.2000007629395,25.3999996185303,20.5,0.172269790743788,0.172547683119774,0.189283267801834,0.190192803740501,NA,NA,NA,NA,NA,NA
"457","1",2018-08-21,0,24.6000003814697,20.7000007629395,26.2999992370605,19.8999996185303,0.171806414818598,0.172547683119774,0.188817578367889,0.189696982502937,NA,NA,NA,NA,NA,NA
"458","1",2018-08-22,0,25,20.8999996185303,27.1000003814697,20.1000003814697,0.17131408293628,0.172034651041031,0.188202964141965,0.188703894615173,NA,NA,NA,NA,NA,NA
"459","1",2018-08-23,0,23.7000007629395,21.3999996185303,23.6000003814697,21,0.171117767795093,0.171521127223969,0.187767617818382,0.188206613063812,NA,NA,NA,NA,NA,NA
"460","1",2018-08-24,0,23.5,20.1000003814697,25,19.2999992370605,0.170924906411933,0.171521127223969,0.18762921107312,0.188206613063812,NA,NA,NA,NA,NA,NA
"461","1",2018-08-25,0,22.8999996185303,19.3999996185303,24.2000007629395,18.2999992370605,0.170553318017887,0.171007111668587,0.187251988591419,0.188206613063812,NA,NA,NA,NA,NA,NA
"462","1",2018-08-26,0,22.2999992370605,20.6000003814697,23.3999996185303,20.2999992370605,0.170299459248781,0.170492589473724,0.186895405873656,0.187210589647293,NA,NA,NA,NA,NA,NA
"463","1",2018-08-27,0.800000011920929,22.6000003814697,20.3999996185303,23.7000007629395,20,0.169555052494009,0.170492589473724,0.18635473255482,0.186711847782135,NA,NA,NA,NA,NA,NA
"464","1",2018-08-28,0,23.5,19.2999992370605,25.2000007629395,18.3999996185303,0.169576616129941,0.169977575540543,0.186586956803997,0.187708854675293,NA,NA,NA,NA,NA,NA
"465","1",2018-08-29,0,23.3999996185303,19.5,25.3999996185303,18.5,0.169318722561002,0.169977575540543,0.186427530108227,0.187210589647293,NA,NA,NA,NA,NA,NA
"466","1",2018-08-30,0,22.1000003814697,20.2000007629395,22.6000003814697,19.6000003814697,0.16904280303667,0.169462069869041,0.186330493125651,0.186711847782135,NA,NA,NA,NA,NA,NA
"467","1",2018-08-31,0,22.7000007629395,19.2999992370605,24.2000007629395,18.6000003814697,0.168791823710004,0.16894605755806,0.186167398881581,0.186711847782135,NA,NA,NA,NA,NA,NA
"468","1",2018-09-01,0,22.7000007629395,19.2000007629395,24.1000003814697,18.2000007629395,0.168616068859895,0.16894605755806,0.186077148343126,0.187210589647293,NA,NA,NA,NA,NA,NA
"469","1",2018-09-02,0,22.7000007629395,18.7999992370605,24.2000007629395,17.7999992370605,0.168364916617672,0.16894605755806,0.185785537171695,0.186711847782135,NA,NA,NA,NA,NA,NA
"470","1",2018-09-03,0,22.7000007629395,19.2000007629395,24.1000003814697,18.3999996185303,0.168020232270161,0.168429553508759,0.18529590115779,0.186212629079819,NA,NA,NA,NA,NA,NA
"471","1",2018-09-04,0,22.7000007629395,18.7999992370605,24.2000007629395,17.7000007629395,0.167682535118527,0.167912542819977,0.185017785678307,0.186212629079819,NA,NA,NA,NA,NA,NA
"472","1",2018-09-05,0,23.2999992370605,18.8999996185303,25.1000003814697,17.8999996185303,0.167409334745672,0.167912542819977,0.184635251450042,0.185712903738022,NA,NA,NA,NA,NA,NA
"473","1",2018-09-06,0,23.2000007629395,19.7000007629395,25.1000003814697,18.8999996185303,0.16708207068344,0.167395025491714,0.184067913745013,0.184711992740631,NA,NA,NA,NA,NA,NA
"474","1",2018-09-07,0,23,19.2000007629395,25,18.2999992370605,0.166768989111814,0.167395025491714,0.183684565023416,0.184711992740631,NA,NA,NA,NA,NA,NA
"475","1",2018-09-08,0,23.2999992370605,20.2000007629395,25.1000003814697,19.7999992370605,0.166358508790533,0.166877031326294,0.183151034224364,0.183709129691124,NA,NA,NA,NA,NA,NA
"476","1",2018-09-09,0,23.1000003814697,19.2000007629395,24.7999992370605,18.2000007629395,0.166167492046952,0.166358515620232,0.182903172551758,0.183709129691124,NA,NA,NA,NA,NA,NA
"477","1",2018-09-10,0,21.7999992370605,20.1000003814697,22.5,19.7000007629395,0.165864727459848,0.166358515620232,0.182585499973761,0.183206960558891,NA,NA,NA,NA,NA,NA
"478","1",2018-09-11,5.80000004172325,20.7999992370605,18.7999992370605,21.5,18.1000003814697,0.171480539461805,0.205803528428078,0.182854177223312,0.184711992740631,NA,NA,NA,NA,NA,NA
"479","1",2018-09-12,2.00000002980232,19.2999992370605,17.6000003814697,19.7000007629395,16.6000003814697,0.189704288832015,0.195124253630638,0.190259099317094,0.19659423828125,NA,NA,NA,NA,NA,NA
"480","1",2018-09-13,0,18.7000007629395,16.2000007629395,19.3999996185303,14.8999996185303,0.184146794800957,0.186212629079819,0.199626503408783,0.202914044260979,NA,NA,NA,NA,NA,NA
"481","1",2018-09-14,0,19.5,15.6000003814697,20.7999992370605,14.3999996185303,0.181143815836145,0.182704299688339,0.20403570536938,0.206283435225487,NA,NA,NA,NA,NA,NA
"482","1",2018-09-15,0,18,15.6999998092651,18.1000003814697,14.5,0.180095760255224,0.180688753724098,0.207991912547085,0.20962943136692,NA,NA,NA,NA,NA,NA
"483","1",2018-09-16,0,17.3999996185303,15.8999996185303,17.6000003814697,15.1999998092651,0.178724418497748,0.18018364906311,0.213421753090289,0.22185429930687,NA,NA,NA,NA,NA,NA
"484","1",2018-09-17,0,17.7000007629395,14.8000001907349,18.1000003814697,13.8000001907349,0.178457568503088,0.179171934723854,0.225114027969539,0.228305578231812,NA,NA,NA,NA,NA,NA
"485","1",2018-09-18,0,18.2999992370605,14.3000001907349,19,13.1000003814697,0.178957321888043,0.179678037762642,0.230662365030083,0.232857912778854,NA,NA,NA,NA,NA,NA
"486","1",2018-09-19,0,18.5,14.3000001907349,19.2999992370605,13.1000003814697,0.179653360404902,0.18018364906311,0.233997550275591,0.235116764903069,NA,NA,NA,NA,NA,NA
"487","1",2018-09-20,0,19,15.1999998092651,19.8999996185303,14.3000001907349,0.180274760557546,0.180688753724098,0.234978207904432,0.236466556787491,NA,NA,NA,NA,NA,NA
"488","1",2018-09-21,0,18.5,15.1999998092651,19.3999996185303,14.1000003814697,0.181119738767544,0.181697517633438,0.235294116660953,0.236466556787491,NA,NA,NA,NA,NA,NA
"489","1",2018-09-22,0,18.5,16.8999996185303,19.2000007629395,16.6000003814697,0.181494326641162,0.182201161980629,0.234411780722439,0.235116764903069,NA,NA,NA,NA,NA,NA
"490","1",2018-09-23,0,18.2000007629395,14.8999996185303,18.8999996185303,13.8999996185303,0.182620390214854,0.183206960558891,0.234552015653915,0.23601707816124,NA,NA,NA,NA,NA,NA
"491","1",2018-09-24,0,17.7999992370605,14.5,18.3999996185303,13.3000001907349,0.183185944644113,0.183709129691124,0.23390936696281,0.235116764903069,NA,NA,NA,NA,NA,NA
"492","1",2018-09-25,0,18.3999996185303,14.6999998092651,19.2000007629395,13.6999998092651,0.183464907006257,0.184210807085037,0.232818554052048,0.234214603900909,NA,NA,NA,NA,NA,NA
"493","1",2018-09-26,0,19,15.1000003814697,20.1000003814697,14.1999998092651,0.183614706724054,0.184711992740631,0.231709659927421,0.233310610055923,NA,NA,NA,NA,NA,NA
"494","1",2018-09-27,0,19.5,15.1999998092651,20.6000003814697,14.3000001907349,0.183646007027063,0.184711992740631,0.2306041608875,0.232404753565788,NA,NA,NA,NA,NA,NA
"495","1",2018-09-28,0,19.8999996185303,15.6000003814697,21.1000003814697,14.6999998092651,0.183628645518588,0.184711992740631,0.229433353783356,0.23104253411293,NA,NA,NA,NA,NA,NA
"496","1",2018-09-29,0,18.7000007629395,16.8999996185303,18.7999992370605,16.5,0.183872871618304,0.184210807085037,0.228702256145577,0.229676142334938,NA,NA,NA,NA,NA,NA
"497","1",2018-09-30,0,18.2999992370605,16.2999992370605,19.2000007629395,15.8000001907349,0.184012226449947,0.184210807085037,0.227933062033521,0.228762894868851,NA,NA,NA,NA,NA,NA
"498","1",2018-10-01,0,18.7000007629395,16.7999992370605,19.6000003814697,16.3999996185303,0.183994790021744,0.184711992740631,0.226885519093937,0.227847799658775,NA,NA,NA,NA,NA,NA
"499","1",2018-10-02,0,19.1000003814697,16.8999996185303,19.8999996185303,16.6000003814697,0.183921608246035,0.184711992740631,0.225925085341765,0.226930841803551,NA,NA,NA,NA,NA,NA
"500","1",2018-10-03,0,17.7999992370605,14.6999998092651,18.3999996185303,13.3999996185303,0.184356929009987,0.185212701559067,0.22603361422403,0.227389559149742,NA,NA,NA,NA,NA,NA
"501","1",2018-10-04,0,17.3999996185303,15.1000003814697,18.1000003814697,14.1999998092651,0.184527518538137,0.185212701559067,0.225257253274322,0.226012036204338,NA,NA,NA,NA,NA,NA
"502","1",2018-10-05,0,16,14,15,13.1000003814697,0.184021380212572,0.185212701559067,0.22532736013333,0.226012036204338,NA,NA,NA,NA,NA,NA
"503","1",2018-10-06,0,15.8999996185303,14.3999996185303,16.1000003814697,13.6999998092651,0.183067190564341,0.183709129691124,0.226623778231442,0.228762894868851,NA,NA,NA,NA,NA,NA
"504","1",2018-10-07,0,14.6999998092651,12.8000001907349,14.6999998092651,11.6000003814697,0.183147242139368,0.184210807085037,0.228826957064516,0.229676142334938,NA,NA,NA,NA,NA,NA
"505","2",2018-01-02,0.200000002980232,4.59999990463257,1.29999995231628,4.40000009536743,1.20000004768372,0.412931777638932,0.417371541261673,0.399566290109125,0.403923660516739,NA,NA,NA,NA,NA,NA
"506","2",2018-01-03,0,4.69999980926514,3.29999995231628,4.40000009536743,3.5,0.416413632738921,0.417125970125198,0.404052775146233,0.404708743095398,NA,NA,NA,NA,NA,NA
"507","2",2018-01-04,1.40000002086163,5.19999980926514,3.70000004768372,4.90000009536743,3.79999995231628,0.411716951057315,0.415150225162506,0.405604864781102,0.412652522325516,NA,NA,NA,NA,NA,NA
"508","2",2018-01-05,7.80000014603138,6.80000019073486,5,6.19999980926514,4.90000009536743,0.411720603083571,0.429952055215836,0.426513943614231,0.437804877758026,NA,NA,NA,NA,NA,NA
"509","2",2018-01-06,1.20000001788139,7.19999980926514,5,6.40000009536743,5.30000019073486,0.4169824425545,0.432910174131393,0.425996426285969,0.432231903076172,NA,NA,NA,NA,NA,NA
"510","2",2018-01-07,0,6.5,4.59999990463257,6,4.69999980926514,0.424451849319869,0.42694428563118,0.422748713029755,0.423886209726334,NA,NA,NA,NA,NA,NA
"511","2",2018-01-08,1.20000001788139,6.69999980926514,5.59999990463257,6.30000019073486,5.5,0.417906675487757,0.424359977245331,0.423067105520103,0.427410274744034,NA,NA,NA,NA,NA,NA
"512","2",2018-01-09,13.4000002890825,7.59999990463257,6.40000009536743,6.90000009536743,6.09999990463257,0.41832528822124,0.428801119327545,0.440301965922117,0.448217272758484,NA,NA,NA,NA,NA,NA
"513","2",2018-01-10,3.80000005662441,7.40000009536743,6.19999980926514,6.90000009536743,5.90000009536743,0.424727164208889,0.432910174131393,0.438251495154368,0.449854791164398,NA,NA,NA,NA,NA,NA
"514","2",2018-01-11,17.6000003218651,9.30000019073486,7.40000009536743,8.5,6.90000009536743,0.428320629108283,0.439767479896545,0.447303203865886,0.45307856798172,NA,NA,NA,NA,NA,NA
"515","2",2018-01-12,0,10,8.30000019073486,9.10000038146973,7.90000009536743,0.436420940069689,0.441063195466995,0.437634669658211,0.445937424898148,NA,NA,NA,NA,NA,NA
"516","2",2018-01-13,0,8.80000019073486,6.90000009536743,8.60000038146973,7.09999990463257,0.424559694611364,0.435152262449265,0.434316279573573,0.435819298028946,NA,NA,NA,NA,NA,NA
"517","2",2018-01-14,0,8.10000038146973,6.40000009536743,7.59999990463257,6.5,0.413750044380625,0.42647710442543,0.43525386436118,0.439984142780304,NA,NA,NA,NA,NA,NA
"518","2",2018-01-15,4.00000005960464,7.59999990463257,6,7.19999980926514,6.19999980926514,0.413033654913306,0.42647710442543,0.431523701383008,0.449651032686234,NA,NA,NA,NA,NA,NA
"519","2",2018-01-16,0.200000002980232,8.60000038146973,6.90000009536743,8,6.80000019073486,0.428518736734986,0.438679963350296,0.439305520926913,0.450464427471161,NA,NA,NA,NA,NA,NA
"520","2",2018-01-17,8.8000001758337,9.19999980926514,6.59999990463257,8.5,6.59999990463257,0.431426830382811,0.437145590782166,0.438025983050466,0.464760929346085,NA,NA,NA,NA,NA,NA
"521","2",2018-01-18,9.20000012218952,9.10000038146973,7.40000009536743,8.5,7.5,0.430489158464803,0.440416604280472,0.453394373878837,0.464023619890213,NA,NA,NA,NA,NA,NA
"522","2",2018-01-19,4.00000007450581,7.90000009536743,6.69999980926514,7.5,6.80000019073486,0.432236066708962,0.44572851061821,0.446406876254413,0.457401484251022,NA,NA,NA,NA,NA,NA
"523","2",2018-01-20,0.400000005960464,7.80000019073486,6.40000009536743,7.40000009536743,6.5,0.437253252292673,0.441707283258438,0.435944144096639,0.438024073839188,NA,NA,NA,NA,NA,NA
"524","2",2018-01-21,10.2000002115965,7.59999990463257,6.5,7.30000019073486,6.59999990463257,0.430252651373545,0.439115822315216,0.446644325016273,0.467671006917953,NA,NA,NA,NA,NA,NA
"525","2",2018-01-22,1.00000001490116,8.10000038146973,6.40000009536743,7.5,6.40000009536743,0.434748680848214,0.445519357919693,0.443717344767518,0.453675508499146,NA,NA,NA,NA,NA,NA
"526","2",2018-01-23,13.0000002235174,7.5,6.19999980926514,7.09999990463257,6.19999980926514,0.434078783417741,0.4412781894207,0.451335019121567,0.462723791599274,NA,NA,NA,NA,NA,NA
"527","2",2018-01-24,7.60000012814999,8.19999980926514,6.80000019073486,7.80000019073486,6.90000009536743,0.433051073095865,0.442135274410248,0.456523890089658,0.462163001298904,NA,NA,NA,NA,NA,NA
"528","2",2018-01-25,13.4000000953674,7,5.59999990463257,6.90000009536743,5.80000019073486,0.43601191851,0.444679945707321,0.455851811915636,0.46420830488205,NA,NA,NA,NA,NA,NA
"529","2",2018-01-26,1.60000002384186,6.90000009536743,5.40000009536743,6.59999990463257,5.5,0.439463125127885,0.45066711306572,0.44283623724348,0.455059140920639,NA,NA,NA,NA,NA,NA
"530","2",2018-01-27,3.80000007152557,8.5,6.40000009536743,7.90000009536743,6.30000019073486,0.433565875722302,0.439984142780304,0.447584696734945,0.45427006483078,NA,NA,NA,NA,NA,NA
"531","2",2018-01-28,0.400000005960464,10.8999996185303,8.30000019073486,9.60000038146973,7.80000019073486,0.445299284946587,0.455059140920639,0.441774875960416,0.449651032686234,NA,NA,NA,NA,NA,NA
"532","2",2018-01-29,5.20000007748604,9.60000038146973,8.30000019073486,9,8.10000038146973,0.444988066123592,0.450058281421661,0.442756514168448,0.469989836215973,NA,NA,NA,NA,NA,NA
"533","2",2018-01-30,1.20000001788139,9.60000038146973,8.10000038146973,9.10000038146973,8.10000038146973,0.446187318199211,0.458942443132401,0.45010799376501,0.467850804328918,NA,NA,NA,NA,NA,NA
"534","2",2018-01-31,0,8.5,6.40000009536743,8.19999980926514,6.69999980926514,0.450257193711069,0.454072147607803,0.43771333537168,0.439767479896545,NA,NA,NA,NA,NA,NA
"535","2",2018-02-01,0,8.89999961853027,6.90000009536743,8.39999961853027,7,0.447042975367771,0.448422908782959,0.436024990967578,0.437365621328354,NA,NA,NA,NA,NA,NA
"536","2",2018-02-02,0,11.6000003814697,8.30000019073486,10.5,8.10000038146973,0.444883908041649,0.446354389190674,0.435217870399356,0.436483711004257,NA,NA,NA,NA,NA,NA
"537","2",2018-02-03,0.600000008940697,11.6000003814697,9.10000038146973,10.6000003814697,8.89999961853027,0.435667134614454,0.443624496459961,0.434888399309582,0.437365621328354,NA,NA,NA,NA,NA,NA
"538","2",2018-02-04,0,11.5,8.10000038146973,10.6000003814697,8.19999980926514,0.432096466629042,0.440632402896881,0.434106949302885,0.437145590782166,NA,NA,NA,NA,NA,NA
"539","2",2018-02-05,0,12,9.10000038146973,10.8000001907349,9,0.437212758594089,0.438898026943207,0.431811243916551,0.433360904455185,NA,NA,NA,NA,NA,NA
"540","2",2018-02-06,0,10,6.90000009536743,9.30000019073486,7.40000009536743,0.427652693250113,0.434929370880127,0.429149952199724,0.431551039218903,NA,NA,NA,NA,NA,NA
"541","2",2018-02-07,0,9.69999980926514,6.30000019073486,8.89999961853027,6.69999980926514,0.420589849145876,0.432458311319351,0.428052757349279,0.431778281927109,NA,NA,NA,NA,NA,NA
"542","2",2018-02-08,0,11,6.5,9.80000019073486,6.80000019073486,0.420307235378358,0.429722458124161,0.427127427111069,0.429031908512115,NA,NA,NA,NA,NA,NA
"543","2",2018-02-09,0,9.69999980926514,8.10000038146973,9.19999980926514,8.19999980926514,0.426562803073062,0.428107023239136,0.425251287304693,0.42647710442543,NA,NA,NA,NA,NA,NA
"544","2",2018-02-10,0,8.60000038146973,6.69999980926514,8.30000019073486,7,0.424967418735226,0.425774097442627,0.422634546127584,0.42364889383316,NA,NA,NA,NA,NA,NA
"545","2",2018-02-11,0.600000008940697,7.40000009536743,5.69999980926514,7.19999980926514,6.09999990463257,0.411434013810423,0.423173308372498,0.422298817998833,0.425539165735245,NA,NA,NA,NA,NA,NA
"546","2",2018-02-12,0.200000002980232,6.69999980926514,4.59999990463257,6.5,5.09999990463257,0.413011676114466,0.42293506860733,0.421012558870845,0.425774097442627,NA,NA,NA,NA,NA,NA
"547","2",2018-02-13,0,5.69999980926514,3.20000004768372,5.40000009536743,3.90000009536743,0.419479407784012,0.421739339828491,0.415238740336564,0.418350756168365,NA,NA,NA,NA,NA,NA
"548","2",2018-02-14,6.60000014305115,7.59999990463257,4.40000009536743,6.90000009536743,4.69999980926514,0.421091053014,0.4412781894207,0.436650433267156,0.44759875535965,NA,NA,NA,NA,NA,NA
"549","2",2018-02-15,0,8.69999980926514,5.09999990463257,7.59999990463257,5.19999980926514,0.438531977227992,0.439550548791885,0.429823185420699,0.430867522954941,NA,NA,NA,NA,NA,NA
"550","2",2018-02-16,0,8.10000038146973,5.90000009536743,7.40000009536743,5.90000009536743,0.436763097014692,0.438024073839188,0.426632345136669,0.427875071763992,NA,NA,NA,NA,NA,NA
"551","2",2018-02-17,0.600000008940697,9.30000019073486,7.19999980926514,8.5,7,0.429329542857077,0.436262518167496,0.426741412944264,0.434929370880127,NA,NA,NA,NA,NA,NA
"552","2",2018-02-18,3.80000005662441,7.80000019073486,5.90000009536743,7.59999990463257,6.30000019073486,0.416605642479327,0.435374885797501,0.432834380409784,0.4423488676548,NA,NA,NA,NA,NA,NA
"553","2",2018-02-19,0,5.90000009536743,4.69999980926514,6.19999980926514,5.09999990463257,0.441868175028099,0.449854791164398,0.433255073717899,0.440847933292389,NA,NA,NA,NA,NA,NA
"554","2",2018-02-20,5.20000012218952,5.90000009536743,3.79999995231628,5.59999990463257,4.19999980926514,0.442033783222238,0.447392016649246,0.431854849474298,0.462163001298904,NA,NA,NA,NA,NA,NA
"555","2",2018-02-21,0.600000008940697,5.69999980926514,4,5.5,4.40000009536743,0.439251989540127,0.455059140920639,0.453818768055903,0.462910234928131,NA,NA,NA,NA,NA,NA
"556","2",2018-02-22,5.60000009834766,4.69999980926514,3.40000009536743,4.90000009536743,3.70000004768372,0.436069896651639,0.458942443132401,0.454611546463437,0.466223776340485,NA,NA,NA,NA,NA,NA
"557","2",2018-02-23,0,4.09999990463257,2.29999995231628,4.09999990463257,2.90000009536743,0.451967447168297,0.456039637327194,0.440282845248779,0.446354389190674,NA,NA,NA,NA,NA,NA
"558","2",2018-02-24,3.80000005662441,6.69999980926514,3.59999990463257,5.90000009536743,3.79999995231628,0.442833047360182,0.460656523704529,0.455260578335987,0.465859532356262,NA,NA,NA,NA,NA,NA
"559","2",2018-02-25,20.4000005275011,6.30000019073486,5.19999980926514,5.80000019073486,5.09999990463257,0.438794436968035,0.457207709550858,0.464096640133195,0.472788691520691,NA,NA,NA,NA,NA,NA
"560","2",2018-02-26,1.60000002384186,7.40000009536743,4.09999990463257,6.5,4.40000009536743,0.444953192646305,0.46046707034111,0.458694703876972,0.470870971679688,NA,NA,NA,NA,NA,NA
"561","2",2018-02-27,0,6.40000009536743,3.40000009536743,5.69999980926514,3.70000004768372,0.454050049185753,0.456624835729599,0.442259637845887,0.444469422101974,NA,NA,NA,NA,NA,NA
"562","2",2018-02-28,8.60000012814999,6.59999990463257,5,6.09999990463257,4.90000009536743,0.43264318526619,0.45307856798172,0.451521143731144,0.471571624279022,NA,NA,NA,NA,NA,NA
"563","2",2018-03-01,3.40000003576279,6.90000009536743,5.30000019073486,6.40000009536743,5.30000019073486,0.441225588735607,0.460845708847046,0.465354947787192,0.471396803855896,NA,NA,NA,NA,NA,NA
"564","2",2018-03-02,0.800000011920929,7.40000009536743,4.69999980926514,6.59999990463257,4.90000009536743,0.459569912403822,0.460656523704529,0.44937712368038,0.460087448358536,NA,NA,NA,NA,NA,NA
"565","2",2018-03-03,2.80000004172325,6.5,4.40000009536743,6.09999990463257,4.69999980926514,0.442199518076248,0.457207709550858,0.446914908993575,0.457981258630753,NA,NA,NA,NA,NA,NA
"566","2",2018-03-04,0.200000002980232,8.30000019073486,4.69999980926514,7.30000019073486,4.80000019073486,0.444544788036082,0.46046707034111,0.451990196688308,0.458942443132401,NA,NA,NA,NA,NA,NA
"567","2",2018-03-05,0,9.10000038146973,4.40000009536743,7.80000019073486,4.69999980926514,0.453558389304413,0.457207709550858,0.44453089684248,0.44697779417038,NA,NA,NA,NA,NA,NA
"568","2",2018-03-06,0,8.30000019073486,4.19999980926514,7.30000019073486,4.69999980926514,0.450553690186805,0.454072147607803,0.4398899173571,0.441492855548859,NA,NA,NA,NA,NA,NA
"569","2",2018-03-07,0,7.90000009536743,4.80000019073486,7.09999990463257,5.09999990463257,0.446610472268528,0.448011368513107,0.437598631820745,0.438243001699448,NA,NA,NA,NA,NA,NA
"570","2",2018-03-08,12.8000001907349,8.39999961853027,5.69999980926514,7.59999990463257,5.80000019073486,0.430052901928623,0.445937424898148,0.449720110951198,0.471746176481247,NA,NA,NA,NA,NA,NA
"571","2",2018-03-09,0.200000002980232,10,7.5,9,7.19999980926514,0.446416946748892,0.461411774158478,0.461095225479868,0.471221774816513,NA,NA,NA,NA,NA,NA
"572","2",2018-03-10,0,10,6.59999990463257,8.89999961853027,6.69999980926514,0.457216536419259,0.459706783294678,0.446866916699542,0.44944703578949,NA,NA,NA,NA,NA,NA
"573","2",2018-03-11,0,11.3999996185303,7.40000009536743,9.69999980926514,7.30000019073486,0.446889378958278,0.454665124416351,0.444787399015493,0.446562439203262,NA,NA,NA,NA,NA,NA
